"","chrom","window_start","window_end","sites_total","calls","hets","hetpkb","winlen","merge_start","sample","subpop"
"8347","NW_006729123.1",8000001,9000000,384312,381079,541,1.41965314278667,1e+06,1473918436,"GOC125","GOC"
"8348","NW_006729123.1",9000001,10000000,392718,389714,610,1.56525041440646,1e+06,1474918436,"GOC125","GOC"
"8349","NW_006729123.1",10000001,11000000,377027,373419,111,0.297253219573723,1e+06,1475918436,"GOC125","GOC"
"8350","NW_006729123.1",11000001,12000000,389836,386440,262,0.677983645585343,1e+06,1476918436,"GOC125","GOC"
"8351","NW_006729123.1",12000001,13000000,380021,376726,248,0.658303382299071,1e+06,1477918436,"GOC125","GOC"
"8352","NW_006729234.1",1,1000000,433063,429763,459,1.0680305191466,1e+06,1478918436,"GOC125","GOC"
"8353","NW_006729234.1",1000001,2000000,346656,343619,529,1.53949577875496,1e+06,1479918436,"GOC125","GOC"
"8354","NW_006729234.1",2000001,3000000,351671,348451,573,1.64442059285237,1e+06,1480918436,"GOC125","GOC"
"8355","NW_006729234.1",3000001,4000000,325494,322306,219,0.679478508001713,1e+06,1481918436,"GOC125","GOC"
"8356","NW_006729234.1",4000001,5000000,328735,325894,272,0.834627210074441,1e+06,1482918436,"GOC125","GOC"
"8357","NW_006729234.1",5000001,6000000,400655,397540,466,1.17220908587815,1e+06,1483918436,"GOC125","GOC"
"8358","NW_006729234.1",6000001,7000000,397397,393988,784,1.98990832208088,1e+06,1484918436,"GOC125","GOC"
"8359","NW_006729234.1",8000001,9000000,269921,266625,439,1.64650726676043,1e+06,1485918436,"GOC125","GOC"
"8360","NW_006729234.1",9000001,10000000,424610,421172,959,2.27697947631846,1e+06,1486918436,"GOC125","GOC"
"8361","NW_006729234.1",10000001,11000000,435426,431567,1154,2.67397646251915,1e+06,1487918436,"GOC125","GOC"
"8362","NW_006729234.1",11000001,12000000,392818,389652,582,1.49364047919682,1e+06,1488918436,"GOC125","GOC"
"8363","NW_006729234.1",12000001,13000000,440779,437100,504,1.15305422100206,1e+06,1489918436,"GOC125","GOC"
"8364","NW_006729234.1",13000001,14000000,378895,375604,1060,2.82212117016858,1e+06,1490918436,"GOC125","GOC"
"8365","NW_006729234.1",14000001,15000000,431542,428538,429,1.00107808409056,1e+06,1491918436,"GOC125","GOC"
"8366","NW_006729234.1",15000001,16000000,424563,421281,660,1.56665028805002,1e+06,1492918436,"GOC125","GOC"
"8367","NW_006729345.1",1,1000000,351362,348211,1007,2.89192472380252,1e+06,1493918436,"GOC125","GOC"
"8368","NW_006729345.1",1000001,2000000,362486,359884,833,2.31463471563059,1e+06,1494918436,"GOC125","GOC"
"8369","NW_006729345.1",2000001,3000000,389828,387230,835,2.15634119257289,1e+06,1495918436,"GOC125","GOC"
"8370","NW_006729345.1",3000001,4000000,405940,402432,211,0.524312181933842,1e+06,1496918436,"GOC125","GOC"
"8371","NW_006729345.1",4000001,5000000,363270,360229,294,0.816147506169686,1e+06,1497918436,"GOC125","GOC"
"8372","NW_006729345.1",5000001,6000000,369785,366878,539,1.46915323349996,1e+06,1498918436,"GOC125","GOC"
"8373","NW_006729345.1",6000001,7000000,387859,384341,90,0.234167054776878,1e+06,1499918436,"GOC125","GOC"
"8374","NW_006729345.1",7000001,8000000,394864,391869,587,1.49794956988177,1e+06,1500918436,"GOC125","GOC"
"8375","NW_006729345.1",8000001,9000000,405287,401782,774,1.92641780866241,1e+06,1501918436,"GOC125","GOC"
"8376","NW_006729345.1",9000001,10000000,316437,312828,140,0.447530272226271,1e+06,1502918436,"GOC125","GOC"
"8377","NW_006729345.1",10000001,11000000,439418,435599,763,1.75161100002525,1e+06,1503918436,"GOC125","GOC"
"8378","NW_006729345.1",11000001,12000000,437706,433893,490,1.12931068258764,1e+06,1504918436,"GOC125","GOC"
"8379","NW_006729345.1",12000001,12843668,253107,242457,193,0.796017438143671,843668,1505918436,"GOC125","GOC"
"8380","NW_006729456.1",1,1000000,308750,306170,1,0.00326615932325179,1e+06,1506762104,"GOC125","GOC"
"8381","NW_006729456.1",1000001,2000000,301220,298467,0,0,1e+06,1507762104,"GOC125","GOC"
"8382","NW_006729456.1",2000001,3000000,387302,384550,1,0.00260044207515278,1e+06,1508762104,"GOC125","GOC"
"8383","NW_006729456.1",3000001,4000000,372744,369987,5,0.0135139883293197,1e+06,1509762104,"GOC125","GOC"
"8384","NW_006729456.1",4000001,5000000,397617,394535,525,1.3306804212554,1e+06,1510762104,"GOC125","GOC"
"8385","NW_006729456.1",5000001,6000000,421855,418350,272,0.650173299868531,1e+06,1511762104,"GOC125","GOC"
"8386","NW_006729456.1",6000001,7000000,393636,390302,527,1.35023648354351,1e+06,1512762104,"GOC125","GOC"
"8387","NW_006729456.1",7000001,8000000,393886,390514,546,1.39815730037848,1e+06,1513762104,"GOC125","GOC"
"8388","NW_006729456.1",8000001,9000000,400382,397310,55,0.138430948126148,1e+06,1514762104,"GOC125","GOC"
"8389","NW_006729456.1",9000001,10000000,353193,350503,3,0.00855912788192968,1e+06,1515762104,"GOC125","GOC"
"8390","NW_006729456.1",10000001,11000000,278091,275449,5,0.0181521806214581,1e+06,1516762104,"GOC125","GOC"
"8391","NW_006729456.1",11000001,12000000,314911,312123,0,0,1e+06,1517762104,"GOC125","GOC"
"8392","NW_006729456.1",12000001,12770656,271594,269571,212,0.786434742609554,770656,1518762104,"GOC125","GOC"
"8393","NW_006729567.1",1,1000000,390679,387594,238,0.614044593053556,1e+06,1519532760,"GOC125","GOC"
"8394","NW_006729567.1",1000001,2000000,411595,408136,479,1.17362839837701,1e+06,1520532760,"GOC125","GOC"
"8395","NW_006729567.1",2000001,3000000,406477,403956,448,1.10903167671727,1e+06,1521532760,"GOC125","GOC"
"8396","NW_006729567.1",3000001,4000000,420863,417400,672,1.6099664590321,1e+06,1522532760,"GOC125","GOC"
"8397","NW_006729567.1",4000001,5000000,362591,359527,480,1.33508748995208,1e+06,1523532760,"GOC125","GOC"
"8398","NW_006729567.1",5000001,6000000,377116,373685,808,2.16224895299517,1e+06,1524532760,"GOC125","GOC"
"8399","NW_006729567.1",6000001,7000000,354595,351866,523,1.486361285262,1e+06,1525532760,"GOC125","GOC"
"8400","NW_006729567.1",7000001,8000000,370660,367647,371,1.00912016145923,1e+06,1526532760,"GOC125","GOC"
"8401","NW_006729567.1",8000001,9000000,447057,443389,571,1.28780822257656,1e+06,1527532760,"GOC125","GOC"
"8402","NW_006729567.1",9000001,10000000,383835,380501,380,0.998683314892734,1e+06,1528532760,"GOC125","GOC"
"8403","NW_006729567.1",10000001,11000000,395155,391917,497,1.26812564905324,1e+06,1529532760,"GOC125","GOC"
"8404","NW_006729567.1",11000001,12000000,364289,361348,476,1.31728970410795,1e+06,1530532760,"GOC125","GOC"
"8405","NW_006729678.1",1,1000000,314456,311881,617,1.97831865358903,1e+06,1531532760,"GOC125","GOC"
"8406","NW_006729678.1",1000001,2000000,436575,432946,766,1.76927376624337,1e+06,1532532760,"GOC125","GOC"
"8407","NW_006729678.1",2000001,3000000,376861,373826,559,1.49534810312819,1e+06,1533532760,"GOC125","GOC"
"8408","NW_006729678.1",3000001,4000000,348437,345962,425,1.22845861684231,1e+06,1534532760,"GOC125","GOC"
"8409","NW_006729678.1",4000001,5000000,365861,362242,282,0.778485101120246,1e+06,1535532760,"GOC125","GOC"
"8410","NW_006729678.1",5000001,6000000,344689,341914,299,0.874488906567149,1e+06,1536532760,"GOC125","GOC"
"8411","NW_006729678.1",6000001,7000000,302041,299306,299,0.998977634928802,1e+06,1537532760,"GOC125","GOC"
"8412","NW_006729678.1",7000001,8000000,360392,357108,0,0,1e+06,1538532760,"GOC125","GOC"
"8413","NW_006729678.1",8000001,9000000,335665,332100,1,0.00301114122252334,1e+06,1539532760,"GOC125","GOC"
"8414","NW_006729678.1",9000001,10000000,391921,387974,9,0.0231974307556692,1e+06,1540532760,"GOC125","GOC"
"8415","NW_006729678.1",10000001,11000000,448396,445394,0,0,1e+06,1541532760,"GOC125","GOC"
"8416","NW_006729678.1",11000001,12000000,356639,353390,1,0.00282973485384419,1e+06,1542532760,"GOC125","GOC"
"8417","NW_006729678.1",12000001,13000000,432689,428990,277,0.645702697032565,1e+06,1543532760,"GOC125","GOC"
"8418","NW_006729678.1",13000001,14000000,417037,413735,765,1.84900963176913,1e+06,1544532760,"GOC125","GOC"
"8419","NW_006729678.1",14000001,15000000,382299,378932,552,1.45672574498855,1e+06,1545532760,"GOC125","GOC"
"8420","NW_006729678.1",15000001,16000000,384889,381507,592,1.5517408592765,1e+06,1546532760,"GOC125","GOC"
"8421","NW_006729678.1",16000001,17000000,390552,387476,546,1.4091195325646,1e+06,1547532760,"GOC125","GOC"
"8422","NW_006729678.1",17000001,18000000,429340,424272,665,1.56739073047479,1e+06,1548532760,"GOC125","GOC"
"8423","NW_006729678.1",18000001,19000000,395566,392429,439,1.11867369638839,1e+06,1549532760,"GOC125","GOC"
"8424","NW_006729678.1",19000001,20000000,342471,339918,512,1.5062456239446,1e+06,1550532760,"GOC125","GOC"
"8425","NW_006729678.1",20000001,21000000,427374,424447,764,1.79998916236892,1e+06,1551532760,"GOC125","GOC"
"8426","NW_006729678.1",21000001,22000000,383551,380961,669,1.7560852685708,1e+06,1552532760,"GOC125","GOC"
"8427","NW_006729678.1",22000001,23000000,424923,421451,1045,2.4795290555723,1e+06,1553532760,"GOC125","GOC"
"8428","NW_006729678.1",23000001,24000000,397845,394598,783,1.98429794373007,1e+06,1554532760,"GOC125","GOC"
"8429","NW_006729678.1",24000001,25000000,464328,461091,374,0.811119713895955,1e+06,1555532760,"GOC125","GOC"
"8430","NW_006729678.1",25000001,26000000,421253,417876,274,0.655696905302051,1e+06,1556532760,"GOC125","GOC"
"8431","NW_006729678.1",26000001,27000000,402938,399777,141,0.352696628370316,1e+06,1557532760,"GOC125","GOC"
"8432","NW_006729678.1",27000001,28000000,362444,358401,1,0.00279017078635383,1e+06,1558532760,"GOC125","GOC"
"8433","NW_006729678.1",28000001,29000000,412270,407869,994,2.43705699624144,1e+06,1559532760,"GOC125","GOC"
"8434","NW_006729678.1",29000001,30000000,301138,298646,865,2.89640577807839,1e+06,1560532760,"GOC125","GOC"
"8435","NW_006729678.1",30000001,31000000,370999,367912,575,1.56287373067473,1e+06,1561532760,"GOC125","GOC"
"8436","NW_006729679.1",1,1000000,433610,430224,975,2.26626129644092,1e+06,1562532760,"GOC125","GOC"
"8437","NW_006729679.1",1000001,2000000,488346,484589,1047,2.16059382280654,1e+06,1563532760,"GOC125","GOC"
"8438","NW_006729679.1",2000001,3000000,490425,487246,957,1.96410026967897,1e+06,1564532760,"GOC125","GOC"
"8439","NW_006729679.1",3000001,4000000,470408,465783,972,2.08680866412042,1e+06,1565532760,"GOC125","GOC"
"8440","NW_006729679.1",4000001,5000000,382691,379314,1215,3.20315095145447,1e+06,1566532760,"GOC125","GOC"
"8441","NW_006729679.1",5000001,6000000,410622,406810,447,1.09879304835181,1e+06,1567532760,"GOC125","GOC"
"8442","NW_006729679.1",6000001,7000000,456409,450303,840,1.8654106235135,1e+06,1568532760,"GOC125","GOC"
"8443","NW_006729679.1",7000001,8000000,396836,393419,771,1.95974266621592,1e+06,1569532760,"GOC125","GOC"
"8444","NW_006729679.1",8000001,9000000,339741,336830,153,0.454235074072974,1e+06,1570532760,"GOC125","GOC"
"8445","NW_006729679.1",9000001,10000000,378026,374749,519,1.38492697779047,1e+06,1571532760,"GOC125","GOC"
"8446","NW_006729679.1",10000001,11000000,498238,494392,378,0.764575478567614,1e+06,1572532760,"GOC125","GOC"
"8447","NW_006729679.1",11000001,12000000,476094,472527,168,0.355535239256169,1e+06,1573532760,"GOC125","GOC"
"8448","NW_006729790.1",1,1000000,407895,404649,547,1.35178883427365,1e+06,1574532760,"GOC125","GOC"
"8449","NW_006729790.1",1000001,2000000,396231,393322,382,0.97121442482241,1e+06,1575532760,"GOC125","GOC"
"8450","NW_006729790.1",2000001,3000000,390193,386868,3,0.00775458295852849,1e+06,1576532760,"GOC125","GOC"
"8451","NW_006729790.1",3000001,4000000,388168,385473,0,0,1e+06,1577532760,"GOC125","GOC"
"8452","NW_006729790.1",4000001,5000000,409594,406454,110,0.270633331201071,1e+06,1578532760,"GOC125","GOC"
"8453","NW_006729790.1",5000001,6000000,438267,434974,266,0.611530804140018,1e+06,1579532760,"GOC125","GOC"
"8454","NW_006729790.1",6000001,7000000,427887,424196,312,0.735509057133966,1e+06,1580532760,"GOC125","GOC"
"8455","NW_006729790.1",7000001,8000000,388009,384664,663,1.7235821392176,1e+06,1581532760,"GOC125","GOC"
"8456","NW_006729790.1",8000001,9000000,454214,450639,508,1.12728813973047,1e+06,1582532760,"GOC125","GOC"
"8457","NW_006729790.1",9000001,10000000,375080,371945,841,2.26108698866768,1e+06,1583532760,"GOC125","GOC"
"8458","NW_006729790.1",10000001,11000000,490815,486857,1777,3.64994238554647,1e+06,1584532760,"GOC125","GOC"
"8459","NW_006729790.1",11000001,12000000,377370,374201,966,2.58150031667473,1e+06,1585532760,"GOC125","GOC"
"8460","NW_006729901.1",1,1000000,394954,391597,1305,3.33250765455302,1e+06,1586532760,"GOC125","GOC"
"8461","NW_006729901.1",1000001,2000000,373694,370773,831,2.24126352242477,1e+06,1587532760,"GOC125","GOC"
"8462","NW_006729901.1",2000001,3000000,366345,363266,965,2.65645560002863,1e+06,1588532760,"GOC125","GOC"
"8463","NW_006729901.1",3000001,4000000,378951,375541,304,0.80949882968837,1e+06,1589532760,"GOC125","GOC"
"8464","NW_006729901.1",4000001,5000000,410984,407557,353,0.866136515873853,1e+06,1590532760,"GOC125","GOC"
"8465","NW_006729901.1",5000001,6000000,368817,366038,286,0.781339642332217,1e+06,1591532760,"GOC125","GOC"
"8466","NW_006729901.1",6000001,7000000,394677,390761,767,1.9628366188028,1e+06,1592532760,"GOC125","GOC"
"8467","NW_006729901.1",7000001,8000000,331789,328643,334,1.01630036239932,1e+06,1593532760,"GOC125","GOC"
"8468","NW_006729901.1",8000001,9000000,372901,370229,555,1.49907219585716,1e+06,1594532760,"GOC125","GOC"
"8469","NW_006729901.1",9000001,10000000,329862,326349,443,1.35744249254632,1e+06,1595532760,"GOC125","GOC"
"8470","NW_006729901.1",10000001,11000000,450050,446343,727,1.62879220689022,1e+06,1596532760,"GOC125","GOC"
"8471","NW_006729901.1",11000001,12000000,396365,393318,723,1.83820725214712,1e+06,1597532760,"GOC125","GOC"
"8472","NW_006730012.1",1,1000000,432067,428699,1,0.00233263898446229,1e+06,1598532760,"GOC125","GOC"
"8473","NW_006730012.1",1000001,2000000,401387,398211,176,0.441976740974006,1e+06,1599532760,"GOC125","GOC"
"8474","NW_006730012.1",2000001,3000000,347839,344534,1,0.00290247116394899,1e+06,1600532760,"GOC125","GOC"
"8475","NW_006730012.1",3000001,4000000,409232,406378,416,1.02367746285478,1e+06,1601532760,"GOC125","GOC"
"8476","NW_006730012.1",4000001,5000000,375842,372678,474,1.27187545280376,1e+06,1602532760,"GOC125","GOC"
"8477","NW_006730012.1",5000001,6000000,392317,388310,420,1.08161005382298,1e+06,1603532760,"GOC125","GOC"
"8478","NW_006730012.1",6000001,7000000,424422,420544,48,0.114137878557297,1e+06,1604532760,"GOC125","GOC"
"8479","NW_006730012.1",7000001,8000000,380783,377214,401,1.06305704454236,1e+06,1605532760,"GOC125","GOC"
"8480","NW_006730012.1",8000001,9000000,411175,407571,1270,3.11602150300193,1e+06,1606532760,"GOC125","GOC"
"8481","NW_006730012.1",9000001,10000000,410884,407346,306,0.751204136041596,1e+06,1607532760,"GOC125","GOC"
"8482","NW_006730012.1",10000001,11000000,380149,376631,994,2.63918795850581,1e+06,1608532760,"GOC125","GOC"
"8483","NW_006730012.1",11000001,11985078,373355,369542,531,1.43691380140823,985078,1609532760,"GOC125","GOC"
"8484","NW_006730123.1",1,1000000,456877,453759,626,1.37958696136055,1e+06,1610517838,"GOC125","GOC"
"8485","NW_006730123.1",1000001,2000000,445990,442331,194,0.438585584098786,1e+06,1611517838,"GOC125","GOC"
"8486","NW_006730123.1",2000001,3000000,384478,381399,247,0.647615751483355,1e+06,1612517838,"GOC125","GOC"
"8487","NW_006730123.1",3000001,4000000,339170,335931,407,1.21155832596575,1e+06,1613517838,"GOC125","GOC"
"8488","NW_006730123.1",4000001,5000000,312176,308965,248,0.802679915200751,1e+06,1614517838,"GOC125","GOC"
"8489","NW_006730123.1",5000001,6000000,380978,377917,747,1.97662449691334,1e+06,1615517838,"GOC125","GOC"
"8490","NW_006730123.1",6000001,7000000,401242,398114,359,0.901751759546261,1e+06,1616517838,"GOC125","GOC"
"8491","NW_006730123.1",7000001,8000000,446569,442870,37,0.0835459615688577,1e+06,1617517838,"GOC125","GOC"
"8492","NW_006730123.1",8000001,9000000,432705,429415,172,0.400544927401232,1e+06,1618517838,"GOC125","GOC"
"8493","NW_006730123.1",9000001,10000000,403733,400486,410,1.0237561362944,1e+06,1619517838,"GOC125","GOC"
"8494","NW_006730123.1",10000001,11000000,386990,383554,395,1.02984195185033,1e+06,1620517838,"GOC125","GOC"
"8495","NW_006730123.1",11000001,11816653,270763,268147,534,1.99144499099375,816653,1621517838,"GOC125","GOC"
"8496","NW_006730234.1",1,1000000,406175,402840,714,1.77241584748287,1e+06,1622334491,"GOC125","GOC"
"8497","NW_006730234.1",1000001,2000000,422577,419206,852,2.03241365820146,1e+06,1623334491,"GOC125","GOC"
"8498","NW_006730234.1",2000001,3000000,538366,534504,1153,2.15714007752982,1e+06,1624334491,"GOC125","GOC"
"8499","NW_006730234.1",3000001,4000000,322318,319936,371,1.15960692138428,1e+06,1625334491,"GOC125","GOC"
"8500","NW_006730234.1",4000001,5000000,390057,387138,902,2.32991853034319,1e+06,1626334491,"GOC125","GOC"
"8501","NW_006730234.1",5000001,6000000,447286,443775,210,0.473212776744972,1e+06,1627334491,"GOC125","GOC"
"8502","NW_006730234.1",6000001,7000000,309689,307103,355,1.15596395997434,1e+06,1628334491,"GOC125","GOC"
"8503","NW_006730234.1",7000001,8000000,384319,381227,124,0.325265524215231,1e+06,1629334491,"GOC125","GOC"
"8504","NW_006730234.1",8000001,9000000,434610,430926,390,0.905027777391014,1e+06,1630334491,"GOC125","GOC"
"8505","NW_006730234.1",9000001,10000000,399651,396706,653,1.64605526510817,1e+06,1631334491,"GOC125","GOC"
"8506","NW_006730234.1",10000001,11000000,441299,437659,245,0.559796553938112,1e+06,1632334491,"GOC125","GOC"
"8507","NW_006730234.1",11000001,11815299,291163,288223,620,2.15111215968191,815299,1633334491,"GOC125","GOC"
"8508","NW_006730345.1",1,1000000,387163,381770,527,1.38041229012233,1e+06,1634149790,"GOC125","GOC"
"8509","NW_006730345.1",1000001,2000000,372782,369188,434,1.17555283487004,1e+06,1635149790,"GOC125","GOC"
"8510","NW_006730345.1",2000001,3000000,333892,330421,572,1.73112483770705,1e+06,1636149790,"GOC125","GOC"
"8511","NW_006730345.1",3000001,4000000,395095,392094,822,2.09643605870021,1e+06,1637149790,"GOC125","GOC"
"8512","NW_006730345.1",4000001,5000000,396996,393491,1135,2.88443700110041,1e+06,1638149790,"GOC125","GOC"
"8513","NW_006730345.1",5000001,6000000,412906,409891,1275,3.11058305744698,1e+06,1639149790,"GOC125","GOC"
"8514","NW_006730345.1",6000001,7000000,455422,451935,1075,2.37866064810205,1e+06,1640149790,"GOC125","GOC"
"8515","NW_006730345.1",7000001,8000000,390446,387282,454,1.17227240098946,1e+06,1641149790,"GOC125","GOC"
"8516","NW_006730345.1",8000001,9000000,326871,323607,93,0.28738562515644,1e+06,1642149790,"GOC125","GOC"
"8517","NW_006730345.1",9000001,10000000,391619,388796,780,2.00619347935678,1e+06,1643149790,"GOC125","GOC"
"8518","NW_006730345.1",10000001,11000000,394570,390855,420,1.07456729477684,1e+06,1644149790,"GOC125","GOC"
"8519","NW_006730345.1",11000001,12000000,364679,361669,568,1.5704967802051,1e+06,1645149790,"GOC125","GOC"
"8520","NW_006730345.1",12000001,13000000,329825,327057,531,1.62357020335905,1e+06,1646149790,"GOC125","GOC"
"8521","NW_006730345.1",13000001,14000000,318727,315950,307,0.971672733027378,1e+06,1647149790,"GOC125","GOC"
"8522","NW_006730345.1",14000001,15000000,462323,458080,923,2.01493188962627,1e+06,1648149790,"GOC125","GOC"
"8523","NW_006730345.1",15000001,16000000,381827,378172,737,1.94884867203283,1e+06,1649149790,"GOC125","GOC"
"8524","NW_006730345.1",16000001,17000000,384266,381395,511,1.3398182986143,1e+06,1650149790,"GOC125","GOC"
"8525","NW_006730345.1",17000001,18000000,381536,378103,216,0.571272907117902,1e+06,1651149790,"GOC125","GOC"
"8526","NW_006730345.1",18000001,19000000,423092,419373,121,0.288525966144697,1e+06,1652149790,"GOC125","GOC"
"8527","NW_006730345.1",19000001,20000000,438112,435178,254,0.583669211219317,1e+06,1653149790,"GOC125","GOC"
"8528","NW_006730345.1",20000001,21000000,383328,379804,163,0.429168729133974,1e+06,1654149790,"GOC125","GOC"
"8529","NW_006730456.1",1,1000000,395435,391024,456,1.1661688285118,1e+06,1655149790,"GOC125","GOC"
"8530","NW_006730456.1",1000001,2000000,408984,405214,576,1.42147112389996,1e+06,1656149790,"GOC125","GOC"
"8531","NW_006730456.1",2000001,3000000,432229,428590,742,1.73125831213981,1e+06,1657149790,"GOC125","GOC"
"8532","NW_006730456.1",3000001,4000000,422599,419080,554,1.32194330438103,1e+06,1658149790,"GOC125","GOC"
"8533","NW_006730456.1",4000001,5000000,416505,412692,630,1.52656218196621,1e+06,1659149790,"GOC125","GOC"
"8534","NW_006730456.1",5000001,6000000,373964,370441,603,1.62778958052699,1e+06,1660149790,"GOC125","GOC"
"8535","NW_006730456.1",6000001,7000000,386039,382708,439,1.14708864199337,1e+06,1661149790,"GOC125","GOC"
"8536","NW_006730456.1",7000001,8000000,370559,367343,306,0.833008931706879,1e+06,1662149790,"GOC125","GOC"
"8537","NW_006730456.1",8000001,9000000,326622,323738,265,0.818563159097789,1e+06,1663149790,"GOC125","GOC"
"8538","NW_006730456.1",9000001,10000000,385585,382181,1136,2.9724135946057,1e+06,1664149790,"GOC125","GOC"
"8539","NW_006730456.1",10000001,11000000,365101,362433,1305,3.60066550231353,1e+06,1665149790,"GOC125","GOC"
"8540","NW_006730456.1",11000001,11637418,211167,209212,374,1.78766036365027,637418,1666149790,"GOC125","GOC"
"8541","NW_006730567.1",1,1000000,253507,251507,60,0.238561948573996,1e+06,1666787208,"GOC125","GOC"
"8542","NW_006730567.1",1000001,2000000,325721,322963,3,0.00928898976043695,1e+06,1667787208,"GOC125","GOC"
"8543","NW_006730567.1",2000001,3000000,334524,331027,66,0.199379506807602,1e+06,1668787208,"GOC125","GOC"
"8544","NW_006730567.1",3000001,4000000,331314,328428,526,1.601568684765,1e+06,1669787208,"GOC125","GOC"
"8545","NW_006730567.1",4000001,5000000,388397,385226,422,1.09546084636032,1e+06,1670787208,"GOC125","GOC"
"8546","NW_006730567.1",5000001,6000000,386232,383127,253,0.660355443495238,1e+06,1671787208,"GOC125","GOC"
"8547","NW_006730567.1",6000001,7000000,373254,370599,455,1.22774211479254,1e+06,1672787208,"GOC125","GOC"
"8548","NW_006730567.1",7000001,8000000,502942,499537,540,1.08100100693242,1e+06,1673787208,"GOC125","GOC"
"8549","NW_006730567.1",8000001,9000000,373713,370723,0,0,1e+06,1674787208,"GOC125","GOC"
"8550","NW_006730567.1",9000001,10000000,455007,451280,23,0.0509661407551852,1e+06,1675787208,"GOC125","GOC"
"8551","NW_006730567.1",10000001,11000000,438655,434930,391,0.898995240613432,1e+06,1676787208,"GOC125","GOC"
"8552","NW_006730678.1",1,1000000,379001,375875,38,0.101097439308281,1e+06,1677787208,"GOC125","GOC"
"8553","NW_006730678.1",1000001,2000000,365867,362869,0,0,1e+06,1678787208,"GOC125","GOC"
"8554","NW_006730678.1",2000001,3000000,369544,366682,254,0.692698305343595,1e+06,1679787208,"GOC125","GOC"
"8555","NW_006730678.1",3000001,4000000,383378,380644,5,0.0131356332951524,1e+06,1680787208,"GOC125","GOC"
"8556","NW_006730678.1",4000001,5000000,401272,398245,455,1.14251277479943,1e+06,1681787208,"GOC125","GOC"
"8557","NW_006730678.1",5000001,6000000,349946,346853,394,1.13592790029205,1e+06,1682787208,"GOC125","GOC"
"8558","NW_006730678.1",6000001,7000000,365603,361856,386,1.06672267421295,1e+06,1683787208,"GOC125","GOC"
"8559","NW_006730678.1",7000001,8000000,370062,366686,64,0.174536251724909,1e+06,1684787208,"GOC125","GOC"
"8560","NW_006730678.1",8000001,9000000,453850,450322,865,1.92084774894409,1e+06,1685787208,"GOC125","GOC"
"8561","NW_006730678.1",9000001,10000000,469343,465892,782,1.67850059670482,1e+06,1686787208,"GOC125","GOC"
"8562","NW_006730678.1",10000001,11000000,418834,415536,687,1.65328635786069,1e+06,1687787208,"GOC125","GOC"
"8563","NW_006730789.1",1,1000000,363982,360610,1,0.00277307894955769,1e+06,1688787208,"GOC125","GOC"
"8564","NW_006730789.1",1000001,2000000,392253,389098,370,0.950917249638908,1e+06,1689787208,"GOC125","GOC"
"8565","NW_006730789.1",2000001,3000000,418263,415215,82,0.197488048360488,1e+06,1690787208,"GOC125","GOC"
"8566","NW_006730789.1",3000001,4000000,408935,405886,415,1.0224545808429,1e+06,1691787208,"GOC125","GOC"
"8567","NW_006730789.1",4000001,5000000,365761,363213,439,1.20865717912079,1e+06,1692787208,"GOC125","GOC"
"8568","NW_006730789.1",5000001,6000000,379261,376143,262,0.696543601768476,1e+06,1693787208,"GOC125","GOC"
"8569","NW_006730789.1",6000001,7000000,328270,325080,668,2.05487879906485,1e+06,1694787208,"GOC125","GOC"
"8570","NW_006730789.1",7000001,8000000,424831,421183,248,0.588817687323562,1e+06,1695787208,"GOC125","GOC"
"8571","NW_006730789.1",8000001,9000000,359430,356352,508,1.42555675287356,1e+06,1696787208,"GOC125","GOC"
"8572","NW_006730789.1",9000001,10000000,428636,424765,783,1.84337221757913,1e+06,1697787208,"GOC125","GOC"
"8573","NW_006730789.1",10000001,11000000,348747,345708,691,1.99879667233619,1e+06,1698787208,"GOC125","GOC"
"8574","NW_006730789.1",11000001,12000000,409811,406534,550,1.35290037241658,1e+06,1699787208,"GOC125","GOC"
"8575","NW_006730789.1",12000001,13000000,403939,400709,519,1.29520425046605,1e+06,1700787208,"GOC125","GOC"
"8576","NW_006730789.1",13000001,14000000,383363,380448,249,0.654491546807974,1e+06,1701787208,"GOC125","GOC"
"8577","NW_006730789.1",14000001,15000000,358610,355914,5,0.0140483375197379,1e+06,1702787208,"GOC125","GOC"
"8578","NW_006730789.1",15000001,16000000,327059,324183,358,1.10431453839344,1e+06,1703787208,"GOC125","GOC"
"8579","NW_006730789.1",16000001,17000000,377065,373623,200,0.535298951081705,1e+06,1704787208,"GOC125","GOC"
"8580","NW_006730789.1",17000001,18000000,416507,413259,408,0.987274324334134,1e+06,1705787208,"GOC125","GOC"
"8581","NW_006730789.1",18000001,19000000,427649,424357,496,1.16882719031382,1e+06,1706787208,"GOC125","GOC"
"8582","NW_006730789.1",19000001,20000000,443543,440428,281,0.638015748317546,1e+06,1707787208,"GOC125","GOC"
"8583","NW_006730789.1",20000001,21000000,384795,381948,235,0.615266999696294,1e+06,1708787208,"GOC125","GOC"
"8584","NW_006730789.1",21000001,22000000,394365,391202,101,0.258178639168511,1e+06,1709787208,"GOC125","GOC"
"8585","NW_006730789.1",22000001,23000000,370095,366867,32,0.0872250706659362,1e+06,1710787208,"GOC125","GOC"
"8586","NW_006730789.1",23000001,24000000,389995,386777,557,1.4401063144913,1e+06,1711787208,"GOC125","GOC"
"8587","NW_006730789.1",24000001,25000000,397256,393614,701,1.78093258877987,1e+06,1712787208,"GOC125","GOC"
